BlastID	VF_ID	VF_code	VFC_code	VF_category	Species
>VFG038436(gb|WP_016352169)	tapC	VF0475	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038444(gb|WP_075384315)	tapM	VF0475	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038448(gb|WP_016351632)	tapN	VF0475	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038452(gb|WP_016351631)	tapO	VF0475	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038456(gb|WP_016351630)	tapP	VF0475	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038460(gb|WP_043119325)	tapQ	VF0475	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038464(gb|WP_011707389)	tapT	VF0475	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038468(gb|WP_016351972)	tapU	VF0475	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038472(gb|WP_011706550)	tapW	VF0475	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038476(gb|WP_016349433)	tppA	VF0475	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038480(gb|WP_016349429)	tppB	VF0475	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038488(gb|WP_016349432)	tapY1	VF0475	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038493(gb|WP_016349428)	tppE	VF0475	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038497(gb|WP_016351992)	tppF	VF0475	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038501(gb|WP_043119142)	tapV	VF0475	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038505(gb|WP_011705643)	tapF	VF0475	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038509(gb|WP_016350158)	flpL	VF0476	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038513(gb|WP_016350157)	flpK	VF0476	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038517(gb|WP_016350156)	flpJ	VF0476	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038521(gb|WP_016350155)	flpI	VF0476	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038525(gb|WP_043118801)	flpH	VF0476	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038529(gb|WP_016350153)	flpG	VF0476	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038533(gb|WP_016350152)	flpF	VF0476	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038537(gb|WP_016350151)	flpE	VF0476	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038541(gb|WP_016350150)	flpD	VF0476	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038545(gb|WP_043118798)	flpC	VF0476	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038549(gb|WP_016350148)	flpB	VF0476	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038553(gb|WP_016350147)	flpA	VF0476	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038557(gb|WP_011705350)	flp1	VF0476	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038561(gb|WP_016349168)	mshQ	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038564(gb|WP_016349167)	mshP	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038568(gb|WP_016349166)	mshO	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038572(gb|WP_016349165)	mshD	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038576(gb|WP_016349164)	mshC	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038578(gb|WP_016349163)	mshA	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038581(gb|WP_043118279)	mshB	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038584(gb|WP_016349161)	mshF	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038587(gb|WP_016349160)	mshG	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038590(gb|WP_043118275)	mshE	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038593(gb|WP_016349158)	mshN	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038596(gb|WP_016349157)	mshM	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038600(gb|WP_016349156)	mshL	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038603(gb|WP_016349155)	mshK	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038607(gb|WP_016349154)	mshJ	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038611(gb|WP_016349153)	mshI1	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038615(gb|WP_016349152)	mshI	VF0477	VFC0001	Adherence	Aeromonas hydrophila ML09-119
>VFG038619(gb|WP_016349413)	motX	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038623(gb|WP_011705271)	fliE	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038627(gb|WP_016350050)	fliF	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038631(gb|WP_011705273)	fliG	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038635(gb|WP_016350051)	fliH	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038639(gb|WP_011705275)	fliI	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038643(gb|WP_011705276)	fliJ	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038647(gb|WP_016350053)	fliK	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038651(gb|WP_011705278)	fliL	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038655(gb|WP_011705279)	fliM	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038659(gb|WP_011705280)	fliN	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038663(gb|WP_005298795)	fliO	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038667(gb|WP_016350054)	fliP	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038671(gb|WP_011705282)	fliQ	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038675(gb|WP_011705283)	fliR	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038679(gb|WP_016350055)	flhB	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038683(gb|WP_016350056)	flhA	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038687(gb|WP_016350057)	flhF	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038691(gb|WP_010634619)	flhG	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038695(gb|WP_017409955)	fliA	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038699(gb|WP_010634617)	cheY	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038703(gb|WP_011705289)	cheZ	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038707(gb|WP_016350059)	cheA-2	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038711(gb|WP_016350060)	cheB-2	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038715(gb|WP_024943899)	motA	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038719(gb|WP_016350061)	pomB	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038723(gb|WP_011705294)	AHML_RS07540	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038727(gb|WP_011705295)	cheW	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038731(gb|WP_016350347)	flaA	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038740(gb|WP_043118910)	flaG	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038743(gb|WP_016350352)	flaH	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038747(gb|WP_016350353)	flaJ	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038753(gb|WP_024944879)	motY	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038756(gb|WP_011706626)	flrC	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038760(gb|WP_016351312)	flrB	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038764(gb|WP_017409846)	flrA	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038768(gb|WP_016351318)	flgL	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038772(gb|WP_016351319)	flgK	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038776(gb|WP_016351320)	flgJ	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038780(gb|WP_011706637)	flgI	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038784(gb|WP_011706638)	flgH	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038788(gb|WP_011706639)	flgG	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038792(gb|WP_011706640)	flgF	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038796(gb|WP_016351321)	flgE	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038800(gb|WP_016351322)	flgD	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038804(gb|WP_011706643)	flgC	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038808(gb|WP_011706644)	flgB	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038812(gb|WP_011706645)	cheR-3	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038816(gb|WP_011706646)	cheV	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038820(gb|WP_161785096)	flgA	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038824(gb|WP_011706648)	flgM	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038828(gb|WP_011706649)	flgN	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038832(gb|WP_016351724)	pomB2	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038836(gb|WP_011707085)	pomA2	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038840(gb|WP_005300916)	flmH	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038845(gb|WP_016351249)	nueA	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038848(gb|WP_016350360)	flmD	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038851(gb|WP_016350359)	nueB	VF0473	VFC0204	Motility	Aeromonas hydrophila ML09-119
>VFG038855(gb|WP_005314317)	lfiM	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038856(gb|WP_005314315)	lfiN	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038857(gb|WP_005314307)	fliP	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038858(gb|WP_005314303)	lfiQ	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038859(gb|WP_005314301)	lfiR	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038860(gb|WP_005314298)	lfhB	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038861(gb|WP_005314296)	lfhA	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038862(gb|WP_011898282)	lafK	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038863(gb|WP_005314292)	lfiE	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038864(gb|WP_073531776)	fliF	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038865(gb|WP_005314289)	fliG	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038866(gb|WP_005314286)	lfiH	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038867(gb|WP_005314284)	lfiI	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038868(gb|WP_005314282)	lfiJ	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038869(gb|WP_005314279)	lfgN	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038870(gb|WP_005314277)	lfgM	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038871(gb|WP_005314274)	lfgA	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038872(gb|WP_005314272)	lfgB	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038873(gb|WP_005314270)	flgC	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038874(gb|WP_005314263)	flgE	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038875(gb|WP_005314261)	lfgF	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038876(gb|WP_005314259)	lfgG	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038877(gb|WP_005314257)	lfgH	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038878(gb|WP_005314254)	flgI	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038879(gb|WP_005314251)	flgJ	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038880(gb|WP_005314250)	lfgK	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038881(gb|WP_005314249)	lfgL	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038882(gb|WP_005314247)	maf-5	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038883(gb|WP_005314227)	lafB	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038884(gb|WP_005314225)	lafC	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038885(gb|WP_005314224)	lafX	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038886(gb|WP_005314222)	lafE	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038887(gb|WP_005314220)	lafF	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038888(gb|WP_011898286)	lafS	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038889(gb|WP_005314215)	lafT	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038890(gb|WP_005314213)	lafU	VF0474	VFC0204	Motility	Aeromonas salmonicida subsp. salmonicida A449
>VFG038892(gb|WP_043118302)	aerA/act	VF0481	VFC0235	Exotoxin	Aeromonas hydrophila ML09-119
>VFG038912(gb|WP_011705266)	rtxA	VF0482	VFC0235	Exotoxin	Aeromonas hydrophila subsp. hydrophila ATCC 7966
>VFG038914(gb|WP_161772470)	rtxC	VF0482	VFC0235	Exotoxin	Aeromonas hydrophila subsp. hydrophila ATCC 7966
>VFG038915(gb|WP_011705264)	rtxH	VF0482	VFC0235	Exotoxin	Aeromonas hydrophila subsp. hydrophila ATCC 7966
>VFG038916(gb|WP_011705263)	rtxB	VF0482	VFC0235	Exotoxin	Aeromonas hydrophila subsp. hydrophila ATCC 7966
>VFG038917(gb|WP_011705262)	rtxD	VF0482	VFC0235	Exotoxin	Aeromonas hydrophila subsp. hydrophila ATCC 7966
>VFG038918(gb|WP_164927583)	rtxE	VF0482	VFC0235	Exotoxin	Aeromonas hydrophila subsp. hydrophila ATCC 7966
>VFG038922(gb|WP_011450238)	virB9-2	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG038929(gb|WP_011450501)	virB3	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG038936(gb|WP_011450502)	virB4-1	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG038943(gb|WP_011450503)	virB6-1	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG038950(gb|WP_052689204)	virB6-2	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG038957(gb|WP_011450505)	virB6-3	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG038964(gb|WP_011450506)	virB6-4	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG038972(gb|WP_020848864)	virB8-2	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG038979(gb|WP_020849092)	virB4-2	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG038986(gb|WP_011451179)	virB2-8	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG038993(gb|WP_011451180)	virB2-7	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG038997(gb|WP_011451181)	virB2-6	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG039001(gb|WP_011451182)	virB2-5	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG039005(gb|WP_011451183)	virB2-4	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG039009(gb|WP_044104324)	virB2-3	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG039014(gb|WP_011451193)	virB2-2	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG039018(gb|WP_011451194)	virB2-1	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG039025(gb|WP_011451400)	virD4	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG039032(gb|WP_011451401)	virB11	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG039039(gb|WP_011451402)	virB10	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG039046(gb|WP_021799173)	virB9-1	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG039053(gb|WP_080502932)	virB8-1	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG039059(gb|WP_155238385)	virB7	VF0487	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG039063(gb|WP_011450840)	ankA	VF0654	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG039070(gb|WP_020848986)	ats-1	VF0654	VFC0086	Effector delivery system	Anaplasma phagocytophilum HZ
>VFG039077(gb|WP_011450469)	ompA	VF0499	VFC0083	Invasion	Anaplasma phagocytophilum HZ
>VFG039084(gb|WP_011450388)	asp14	VF0500	VFC0083	Invasion	Anaplasma phagocytophilum HZ
>VFG039088(gb|WP_011451002)	aipA	VF0501	VFC0083	Invasion	Anaplasma phagocytophilum HZ
>VFG045355(gb|WP_155237521)	APH_RS00765	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045357(gb|WP_080502891)	APH_RS00770	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045360(gb|WP_044104250)	APH_RS02770	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045361(gb|WP_011450766)	APH_RS02775	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045362(gb|WP_101631099)	APH_RS02780	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045365(gb|WP_011451169)	APH_RS04435	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045368(gb|WP_044108165)	APH_RS04625	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045369(gb|WP_011451214)	APH_RS04690	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045370(gb|WP_080502912)	APH_RS04695	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045372(gb|WP_011451222)	APH_RS04720	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045373(gb|WP_044108207)	APH_RS04800	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045374(gb|WP_011451253)	APH_RS04890	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045375(gb|WP_044108210)	APH_RS04925	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045376(gb|WP_011451266)	APH_RS04960	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045377(gb|WP_155237524)	APH_RS05000	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045378(gb|WP_011451280)	APH_RS05055	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045379(gb|WP_044108213)	APH_RS05075	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045381(gb|WP_080502923)	APH_RS05145*	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045383(gb|WP_044108215)	APH_RS05155	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045384(gb|WP_011451309)	APH_RS05210	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045385(gb|WP_155237525)	APH_RS05320	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045386(gb|WP_011451361)	APH_RS05515	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045387(gb|WP_011451394)	APH_RS05670	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045388(gb|WP_155237504)	APH_RS00135*	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045390(gb|WP_020848750)	APH_RS00360*	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045391(gb|WP_020848765)	APH_RS00540*	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045393(gb|WP_020848772)	APH_RS00595*	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045395(gb|WP_020848796)	APH_RS06240	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045396(gb|WP_020848801)	APH_RS06730*	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045400(gb|WP_020848897)	APH_RS06355*	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045402(gb|WP_020848997)	APH_RS03565*	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045403(gb|WP_020849018)	APH_RS05870	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045407(gb|WP_020849024)	APH_RS03760*	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045408(gb|WP_020849031)	APH_RS03875*	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045409(gb|WP_020849032)	APH_RS03880*	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045411(gb|WP_020849062)	APH_RS04215*	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045413(gb|WP_133121395)	APH_RS06575*	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045414(gb|WP_020849070)	APH_RS04275*	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045418(gb|WP_020849075)	APH_RS04305*	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
>VFG045424(gb|WP_020849091)	APH_RS06750*	VF0520	VFC0258	Immune modulation	Anaplasma phagocytophilum HZ
